concat_SatID_encodedStripId_TWindex,conflicting_strip_oppr,OpportunityStartTime,OpportunityEndTime,StripID,normalized_GlobalPriority,normalized_local_priority_due_date,normalized_Total_Priority,conflic_strip_flag_named,max_Norm_GP,max_Norm_LPDD,max_Norm_TP,this_flag_norm_GP,this_flag_norm_LLDD,this_flag_norm_TP
FF03_Order 18 - Strip 0_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:28:26,2024-11-14 17:28:42,Order 18 - Strip 0,1000.0,752.2807943125091,561,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 18 - Strip 1_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:28:25,2024-11-14 17:28:42,Order 18 - Strip 1,1000.0,752.2807943125091,612,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 18 - Strip 2_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:28:24,2024-11-14 17:28:41,Order 18 - Strip 2,1000.0,752.2807943125091,558,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 18 - Strip 3_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0']",2024-11-14 17:28:23,2024-11-14 17:28:40,Order 18 - Strip 3,1000.0,752.2807943125091,555,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 20 - Strip 3_Area 20_1.0,[],2024-11-15 01:51:02,2024-11-15 01:51:26,Order 20 - Strip 3,1000.0,752.2807943125091,552,FF03_Order 20 - Strip 3_Area 20_1.0,1000.0,752.2807943125091,552,1000.0,752.2807943125091,552
FF03_Order 23 - Strip 0_Area 23_1.0,"['FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:25:43,2024-11-15 11:26:08,Order 23 - Strip 0,750.0,908.0010839711589,491,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 23 - Strip 1_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:25:42,2024-11-15 11:26:14,Order 23 - Strip 1,750.0,908.0010839711589,491,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 23 - Strip 2_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:25:41,2024-11-15 11:26:13,Order 23 - Strip 2,750.0,908.0010839711589,485,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 23 - Strip 3_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:25:47,2024-11-15 11:26:12,Order 23 - Strip 3,750.0,908.0010839711589,483,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 25 - Strip 0_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:25:21,2024-11-15 11:25:37,Order 25 - Strip 0,750.0,908.0010839711589,484,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 25 - Strip 1_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:25:20,2024-11-15 11:25:37,Order 25 - Strip 1,750.0,908.0010839711589,484,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 25 - Strip 2_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:25:19,2024-11-15 11:25:36,Order 25 - Strip 2,750.0,908.0010839711589,484,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 25 - Strip 3_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:25:19,2024-11-15 11:25:35,Order 25 - Strip 3,750.0,908.0010839711589,488,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 27 - Strip 2_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 3_Area 23_1.0']",2024-11-15 11:24:09,2024-11-15 11:24:26,Order 27 - Strip 2,750.0,908.0010839711589,483,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 27 - Strip 3_Area 23_1.0,"['FF03_Order 23 - Strip 0_Area 23_1.0', 'FF03_Order 23 - Strip 1_Area 23_1.0', 'FF03_Order 23 - Strip 2_Area 23_1.0', 'FF03_Order 23 - Strip 3_Area 23_1.0', 'FF03_Order 25 - Strip 0_Area 23_1.0', 'FF03_Order 25 - Strip 1_Area 23_1.0', 'FF03_Order 25 - Strip 2_Area 23_1.0', 'FF03_Order 25 - Strip 3_Area 23_1.0', 'FF03_Order 27 - Strip 2_Area 23_1.0']",2024-11-15 11:24:09,2024-11-15 11:24:25,Order 27 - Strip 3,750.0,908.0010839711589,484,FF03_Order 23 - Strip 1_Area 23_1.0,750.0,908.0010839711589,491,750.0,908.0010839711589,491
FF03_Order 39 - Strip 0_Area 34_1.0,"['FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:29:06,2024-11-15 06:29:22,Order 39 - Strip 0,500.0,1000.0,403,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 39 - Strip 1_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:29:05,2024-11-15 06:29:22,Order 39 - Strip 1,500.0,1000.0,402,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 39 - Strip 2_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:29:03,2024-11-15 06:29:21,Order 39 - Strip 2,500.0,1000.0,402,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 39 - Strip 3_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:29:03,2024-11-15 06:29:19,Order 39 - Strip 3,500.0,1000.0,402,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 41 - Strip 0_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:41,2024-11-15 06:28:57,Order 41 - Strip 0,500.0,1000.0,408,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 41 - Strip 1_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:40,2024-11-15 06:28:57,Order 41 - Strip 1,500.0,1000.0,701,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 41 - Strip 2_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:39,2024-11-15 06:28:56,Order 41 - Strip 2,500.0,1000.0,409,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 41 - Strip 3_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:39,2024-11-15 06:28:55,Order 41 - Strip 3,500.0,1000.0,404,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 42 - Strip 1_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:32,2024-11-15 06:28:49,Order 42 - Strip 1,500.0,1000.0,402,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 42 - Strip 2_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:31,2024-11-15 06:28:48,Order 42 - Strip 2,500.0,1000.0,402,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 42 - Strip 3_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:31,2024-11-15 06:28:47,Order 42 - Strip 3,500.0,1000.0,402,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 43 - Strip 0_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:10,2024-11-15 06:28:26,Order 43 - Strip 0,500.0,1000.0,421,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 43 - Strip 1_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:09,2024-11-15 06:28:26,Order 43 - Strip 1,500.0,1000.0,406,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 43 - Strip 2_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 3_Area 34_1.0']",2024-11-15 06:28:08,2024-11-15 06:28:25,Order 43 - Strip 2,500.0,1000.0,420,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 43 - Strip 3_Area 34_1.0,"['FF03_Order 39 - Strip 0_Area 34_1.0', 'FF03_Order 39 - Strip 1_Area 34_1.0', 'FF03_Order 39 - Strip 2_Area 34_1.0', 'FF03_Order 39 - Strip 3_Area 34_1.0', 'FF03_Order 41 - Strip 0_Area 34_1.0', 'FF03_Order 41 - Strip 1_Area 34_1.0', 'FF03_Order 41 - Strip 2_Area 34_1.0', 'FF03_Order 41 - Strip 3_Area 34_1.0', 'FF03_Order 42 - Strip 1_Area 34_1.0', 'FF03_Order 42 - Strip 2_Area 34_1.0', 'FF03_Order 42 - Strip 3_Area 34_1.0', 'FF03_Order 43 - Strip 0_Area 34_1.0', 'FF03_Order 43 - Strip 1_Area 34_1.0', 'FF03_Order 43 - Strip 2_Area 34_1.0']",2024-11-15 06:28:08,2024-11-15 06:28:24,Order 43 - Strip 3,500.0,1000.0,403,FF03_Order 41 - Strip 1_Area 34_1.0,500.0,1000.0,701,500.0,1000.0,701
FF03_Order 45 - Strip 0_Area 35_1.0,"['FF03_Order 45 - Strip 1_Area 35_1.0', 'FF03_Order 45 - Strip 2_Area 35_1.0', 'FF03_Order 45 - Strip 3_Area 35_1.0']",2024-11-14 20:35:09,2024-11-14 20:35:21,Order 45 - Strip 0,750.0,908.0010839711589,485,FF03_Order 45 - Strip 0_Area 35_1.0,750.0,908.0010839711589,485,750.0,908.0010839711589,485
FF03_Order 45 - Strip 1_Area 35_1.0,"['FF03_Order 45 - Strip 0_Area 35_1.0', 'FF03_Order 45 - Strip 2_Area 35_1.0', 'FF03_Order 45 - Strip 3_Area 35_1.0']",2024-11-14 20:35:06,2024-11-14 20:35:24,Order 45 - Strip 1,750.0,908.0010839711589,484,FF03_Order 45 - Strip 0_Area 35_1.0,750.0,908.0010839711589,485,750.0,908.0010839711589,485
